Store,Date,Sales,Store_Size,Num_Employees,Returns_Pct,Num_Customers,Pct_On_Sale,Marketing,Near_Xmas,Near_BlackFriday,Holiday,DestinationEvent,Pct_Promotional,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI 
Richmond,02/11/14,42966.04,13400,17,0.82,123,11.64,In Store Credit Card Signup Discount; Presidents Day Email Blast ID18.1058,0,0,No,No,0.096221111,,,
Richmond,02/12/14,41789.79,13400,16,0.54,130,12.29,In Store Credit Card Signup Discount; Presidents Day Email Blast ID7.2207,0,0,No,No,0.096221111,,,
Richmond,02/13/14,49195.06,13400,26,0.64,172,8.44,In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.0639,0,0,No,No,0.096221111,,,
Richmond,02/14/14,52414.82,13400,28,1.16,230,8.76,In Store Credit Card Signup Discount; Presidents Day Email Blast ID21.0997,0,0,No,No,0.096221111,,,
Richmond,02/15/14,107979.35,13400,77,1.23,854,14.05,In Store Credit Card Signup Discount; Presidents Day Email Blast ID22.1819,0,0,Yes,Yes,0.096221111,,1000.0,
Richmond,02/16/14,88018.33,13400,64,1.15,755,12.36,In Store Credit Card Signup Discount; Presidents Day Email Blast ID22.5853,0,0,Yes,Yes,0.097278295,,,
Richmond,02/17/14,75635.67,13400,40,0.45,582,10.72,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.9099,0,0,Yes,Yes,0.097278295,,,
Richmond,02/18/14,41482.76,13400,24,0.57,88,10.67,In Store Credit Card Signup Discount; ID35.5646,0,0,No,No,0.097278295,,,
Richmond,02/19/14,47147.98,13400,16,0.24,115,11.22,In Store Credit Card Signup Discount; ID7.4233,0,0,No,No,0.097278295,,,
Richmond,02/20/14,42814.36,13400,21,0.23,92,14.01,In Store Credit Card Signup Discount; ID34.6491,0,0,No,No,0.097278295,,,
Richmond,02/21/14,43491.34,13400,33,0.72,123,13.19,In Store Credit Card Signup Discount; ID1.4791,0,0,No,No,0.097278295,,,
Richmond,02/22/14,49781.15,13400,28,0.97,222,10.5,In Store Credit Card Signup Discount; ID42.0301,0,0,No,No,0.097278295,,-2750.0,
Richmond,02/23/14,44985.31,13400,20,0.57,149,8.52,In Store Credit Card Signup Discount; ID16.9832,0,0,No,No,0.095962363,,,
Richmond,02/24/14,41473.18,13400,17,0.26,80,9.11,In Store Credit Card Signup Discount; ID46.2649,0,0,No,No,0.095962363,,,
Richmond,02/25/14,41564.57,13400,14,0.64,88,11.82,In Store Credit Card Signup Discount; ID33.3657,0,0,No,No,0.095962363,,,
Richmond,02/26/14,44271.13,13400,15,0.25,92,11.47,In Store Credit Card Signup Discount; ID2.2497,0,0,No,No,0.095962363,,,
Richmond,02/27/14,41081.2,13400,23,0.2,84,8.04,In Store Credit Card Signup Discount; ID19.913,0,0,No,No,0.095962363,,,
Richmond,02/28/14,47689.8,13400,26,0.93,111,7.38,In Store Credit Card Signup Discount; ID19.7957,0,0,No,No,0.095962363,,,
Richmond,03/01/14,54495.6,13400,26,0.68,192,8.71,March In Store Credit Card Signup Discount; ID2.0794,0,0,No,No,0.095962363,,-4000.0,0.015692728
Richmond,03/02/14,49699.76,13400,30,0.23,153,6.53,March In Store Credit Card Signup Discount; ID2.1069,0,0,No,No,0.151463806,,,
Richmond,03/03/14,46256.43,13400,15,0.32,92,8.76,March In Store Credit Card Signup Discount; ID8.4497,0,0,No,No,0.151463806,,,
Richmond,03/04/14,42487.42,13400,12,0.16,88,7.8,March In Store Credit Card Signup Discount; ID4.7852,0,0,No,No,0.151463806,,,
Richmond,03/05/14,46945.52,13400,16,0.8,96,8.7,March In Store Credit Card Signup Discount; ID10.604,0,0,No,No,0.151463806,,,
Richmond,03/06/14,44233.25,13400,31,0.25,103,7.72,March In Store Credit Card Signup Discount; ID17.04,0,0,No,No,0.151463806,,,
Richmond,03/07/14,48453.8,13400,20,1.01,123,14.5,March In Store Credit Card Signup Discount; ID15.2624,0,0,No,No,0.151463806,,,
Richmond,03/08/14,56094.01,13400,31,1.17,218,10.53,March In Store Credit Card Signup Discount; ID18.7789,0,0,No,No,0.151463806,,-2750.0,
Richmond,03/09/14,48997.23,13400,33,0.61,157,11.97,March In Store Credit Card Signup Discount; ID9.8207,0,0,No,No,0.163077794,,,
Richmond,03/10/14,48175.16,13400,25,0.63,100,9.04,March In Store Credit Card Signup Discount; ID5.5896,0,0,No,No,0.163077794,,,
Richmond,03/11/14,44959.95,13400,12,0.39,88,7.6,March In Store Credit Card Signup Discount; ID27.6825,0,0,No,No,0.163077794,,,
Richmond,03/12/14,46617.23,13400,20,0.67,100,8.05,March In Store Credit Card Signup Discount; ID27.7854,0,0,No,No,0.163077794,,,
Richmond,03/13/14,44484.55,13400,24,0.63,107,11.88,March In Store Credit Card Signup Discount; ID8.2559,0,0,No,No,0.163077794,,,
Richmond,03/14/14,53316.25,13400,26,0.84,180,9.53,March In Store Credit Card Signup Discount; ID21.1979,0,0,No,No,0.163077794,,,
Richmond,03/15/14,61392.38,13400,25,0.76,268,12.21,March In Store Credit Card Signup Discount; ID44.7591,0,0,No,No,0.163077794,,-3000.0,
Richmond,03/16/14,55783.23,13400,26,0.81,199,10.23,March In Store Credit Card Signup Discount; ID45.6944,0,0,No,No,0.139567845,,,
Richmond,03/17/14,46899.71,13400,17,0.52,119,8.54,March In Store Credit Card Signup Discount; ID9.1946,0,0,No,No,0.139567845,,,
Richmond,03/18/14,45850.08,13400,17,0.51,103,11.38,March In Store Credit Card Signup Discount; ID52.6521,0,0,No,No,0.139567845,,,
Richmond,03/19/14,47016.6,13400,20,0.22,130,7.63,March In Store Credit Card Signup Discount; ID49.0458,0,0,No,No,0.139567845,,,
Richmond,03/20/14,50418.45,13400,23,0.18,123,10.35,March In Store Credit Card Signup Discount; ID8.0222,0,0,No,No,0.139567845,,,
Richmond,03/21/14,53508.07,13400,38,0.54,169,9.5,March In Store Credit Card Signup Discount; ID48.8863,0,0,No,No,0.139567845,,,
Richmond,03/22/14,62460.31,13400,35,1.27,264,10.0,March In Store Credit Card Signup Discount; ID55.796,0,0,No,No,0.139567845,,-4500.0,
Richmond,03/23/14,46274.66,13400,31,0.65,192,11.74,March In Store Credit Card Signup Discount; ID22.2764,0,0,No,No,0.120437591,,,
Richmond,03/24/14,46978.76,13400,12,0.54,107,9.1,March In Store Credit Card Signup Discount; ID53.0488,0,0,No,No,0.120437591,,,
Richmond,03/25/14,45242.69,13400,13,0.59,130,12.34,In Store Credit Card Signup Discount; ID65.6348,0,0,No,No,0.120437591,,,
Richmond,03/26/14,47928.61,13400,22,0.39,134,9.6,In Store Credit Card Signup Discount; ID45.3694,0,0,No,No,0.120437591,,,
Richmond,03/27/14,45053.87,13400,31,0.76,153,11.16,In Store Credit Card Signup Discount; ID13.2466,0,0,No,No,0.120437591,,,
Richmond,03/28/14,67547.02,13400,42,1.42,195,15.34,In Store Credit Card Signup Discount; ID47.08,0,0,No,No,0.120437591,,,
Richmond,03/29/14,73260.53,13400,45,1.3,280,13.55,In Store Credit Card Signup Discount; Spring Product Email ID16.0152,0,0,No,No,0.120437591,,3500.0,
Richmond,03/30/14,54585.77,13400,20,0.31,195,15.92,In Store Credit Card Signup Discount; Spring Product Email ID72.4191,0,0,No,No,0.112389342,,,
Richmond,03/31/14,53547.63,13400,16,0.23,142,7.54,In Store Credit Card Signup Discount; Spring Product Email ID11.4576,0,0,No,No,0.112389342,,,
Richmond,04/01/14,46366.47,13400,17,0.73,111,12.92,In Store Credit Card Signup Discount; Spring Product Email ID1.8794,0,0,No,No,0.112389342,4.0,,0.025360217
Richmond,04/02/14,50492.57,13400,19,0.0,130,8.92,In Store Credit Card Signup Discount; Spring Product Email ID1.8185,0,0,No,No,0.112389342,,,
Richmond,04/03/14,47322.98,13400,19,0.03,123,12.34,In Store Credit Card Signup Discount; Spring Product Email ID10.7259,0,0,No,No,0.112389342,,,
Richmond,04/04/14,49707.73,13400,32,0.42,157,12.13,In Store Credit Card Signup Discount; Spring Product Email ID6.6767,0,0,No,No,0.112389342,,,
Richmond,04/05/14,66053.36,13400,29,0.66,268,11.97,In Store Credit Card Signup Discount; Spring Product Email ID0.1428,0,0,No,No,0.112389342,,-2750.0,
Richmond,04/06/14,51116.08,13400,23,0.13,214,10.13,In Store Credit Card Signup Discount; Spring Product Email ID11.2411,0,0,No,No,0.103872288,,,
Richmond,04/07/14,47729.86,13400,16,0.05,111,10.08,In Store Credit Card Signup Discount; Spring Product Email ID3.4222,0,0,No,No,0.103872288,,,
Richmond,04/08/14,49936.16,13400,18,0.32,123,9.62,In Store Credit Card Signup Discount; Spring Product Email ID15.0061,0,0,No,No,0.103872288,,,
Richmond,04/09/14,54486.79,13400,22,0.34,123,10.54,In Store Credit Card Signup Discount; Spring Product Email ID6.504,0,0,No,No,0.103872288,,,
Richmond,04/10/14,49240.37,13400,23,0.37,126,11.51,In Store Credit Card Signup Discount; Spring Product Email ID2.4608,0,0,No,No,0.103872288,,,
Richmond,04/11/14,54045.21,13400,39,0.23,184,8.22,In Store Credit Card Signup Discount; Spring Product Email ID8.6632,0,0,No,No,0.103872288,,,
Richmond,04/12/14,56814.2,13400,30,0.74,283,8.1,In Store Credit Card Signup Discount; Spring Product Email ID14.0388,0,0,No,No,0.103872288,,-4000.0,
Richmond,04/13/14,52498.39,13400,23,0.87,203,10.62,In Store Credit Card Signup Discount; Spring Product Email ID33.6328,0,0,No,No,0.093028971,,,
Richmond,04/14/14,52892.9,13400,13,0.86,134,7.4,In Store Credit Card Signup Discount; Spring Product Email ID2.5352,0,0,No,No,0.093028971,,,
Richmond,04/15/14,51125.08,13400,13,0.35,161,8.0,In Store Credit Card Signup Discount; Spring Product Email ID56.2473,0,0,No,No,0.093028971,,,
Richmond,04/16/14,48340.5,13400,22,0.21,149,10.35,In Store Credit Card Signup Discount; Spring Product Email ID57.8815,0,0,No,No,0.093028971,,,
Richmond,04/17/14,51123.74,13400,31,0.92,184,8.32,In Store Credit Card Signup Discount; Spring Product Email ID26.6804,0,0,No,No,0.093028971,,,
Richmond,04/18/14,79610.4,13400,44,1.02,280,14.67,In Store Credit Card Signup Discount; Spring Product Email ID22.6901,0,0,No,No,0.093028971,,,
Richmond,04/19/14,68484.99,13400,35,1.35,329,17.76,In Store Credit Card Signup Discount; Spring Product Email ID32.9019,0,0,No,No,0.093028971,,2750.0,
Richmond,04/20/14,40073.29,13400,13,0.2,0,,In Store Credit Card Signup Discount; Spring Product Email ID24.917,0,0,No,No,0.066160308,,,
Richmond,04/21/14,56824.43,13400,16,0.89,142,17.36,In Store Credit Card Signup Discount; Spring Product Email ID83.8914,0,0,No,No,0.066160308,,,
Richmond,04/22/14,51612.59,13400,17,0.36,142,8.99,In Store Credit Card Signup Discount; Spring Product Email ID66.3099,0,0,No,No,0.066160308,,,
Richmond,04/23/14,51930.65,13400,18,0.67,134,9.61,In Store Credit Card Signup Discount; Spring Product Email ID4.926,0,0,No,No,0.066160308,,,
Richmond,04/24/14,52922.17,13400,38,0.37,176,11.03,In Store Credit Card Signup Discount; Spring Product Email ID67.0264,0,0,No,No,0.066160308,,,
Richmond,04/25/14,61540.45,13400,28,0.6,192,7.73,In Store Credit Card Signup Discount; Spring Product Email ID18.6676,0,0,No,No,0.066160308,,,
Richmond,04/26/14,69285.23,13400,34,1.11,295,8.82,In Store Credit Card Signup Discount; Spring Product Email ID56.7051,0,0,No,No,0.066160308,,2750.0,
Richmond,04/27/14,59409.53,13400,27,0.51,192,9.15,April In Store Credit Card Signup Discount; Spring Product Email ID69.7799,0,0,No,No,0.042468704,,,
Richmond,04/28/14,51922.53,13400,14,0.52,119,7.58,April In Store Credit Card Signup Discount; Spring Product Email ID11.8425,0,0,No,No,0.042468704,,,
Richmond,04/29/14,51154.58,13400,16,0.57,92,8.91,April In Store Credit Card Signup Discount; Spring Product Email ID73.3275,0,0,No,No,0.042468704,,,
Richmond,04/30/14,48889.1,13400,21,0.19,126,7.49,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID31.1792,0,0,No,No,0.042468704,,,
Richmond,05/01/14,54061.45,13400,26,0.31,126,9.49,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID1.6617,0,0,No,No,0.042468704,,,0.018473973
Richmond,05/02/14,57522.79,13400,30,0.31,176,9.05,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID4.8011,0,0,No,No,0.042468704,,,
Richmond,05/03/14,59903.66,13400,31,0.49,257,9.53,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID13.8798,0,0,No,No,0.042468704,,4500.0,
Richmond,05/04/14,51825.51,13400,23,0.55,184,11.51,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID9.7405,0,0,No,No,0.050567509,,,
Richmond,05/05/14,47206.39,13400,14,0.72,100,9.98,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID0.6217,0,0,No,No,0.050567509,,,
Richmond,05/06/14,47929.37,13400,14,0.32,96,11.48,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID24.2874,0,0,No,No,0.050567509,,,
Richmond,05/07/14,47271.96,13400,12,0.17,103,10.89,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID5.594,0,0,No,No,0.050567509,,,
Richmond,05/08/14,51386.03,13400,25,1.43,130,7.54,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID13.0159,0,0,No,No,0.050567509,,,
Richmond,05/09/14,58569.23,13400,30,1.21,172,14.91,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID21.9158,0,0,No,No,0.050567509,,,
Richmond,05/10/14,65535.67,13400,22,0.62,264,13.97,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID45.1566,0,0,No,No,0.050567509,,500.0,
Richmond,05/11/14,55914.07,13400,25,0.51,218,12.41,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID26.6507,0,0,No,No,0.050355131,,,
Richmond,05/12/14,49633.0,13400,24,0.41,111,11.71,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID8.0071,0,0,No,No,0.050355131,,,
Richmond,05/13/14,48726.63,13400,14,0.23,115,8.83,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID39.1421,0,0,No,No,0.050355131,,,
Richmond,05/14/14,47673.63,13400,17,0.15,119,13.23,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID68.1567,0,0,No,No,0.050355131,,,
Richmond,05/15/14,53005.51,13400,30,0.9,153,10.93,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID51.7327,0,0,No,No,0.050355131,,,
Richmond,05/16/14,55723.98,13400,28,0.94,180,11.3,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID14.2191,0,0,No,No,0.050355131,,,
Richmond,05/17/14,61100.71,13400,25,0.86,257,11.12,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID33.468,0,0,No,No,0.050355131,,-250.0,
Richmond,05/18/14,54466.19,13400,32,0.93,203,10.5,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID89.1782,0,0,No,No,0.051290149,,,
Richmond,05/19/14,49524.64,13400,14,0.11,134,10.77,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID5.6386,0,0,No,No,0.051290149,,,
Richmond,05/20/14,50999.61,13400,13,0.68,134,8.25,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID69.0117,0,0,No,No,0.051290149,,,
Richmond,05/21/14,55103.11,13400,21,0.97,149,9.63,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID46.0198,0,0,No,No,0.051290149,,,
Richmond,05/22/14,50475.33,13400,22,0.55,153,9.67,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID102.6724,0,0,No,No,0.051290149,,,
Richmond,05/23/14,54885.09,13400,22,1.03,199,8.68,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID26.4268,0,0,No,No,0.051290149,,,
Richmond,05/24/14,113017.38,13400,83,0.55,1076,10.17,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID44.9422,0,0,Yes,Yes,0.051290149,,-9000.0,
Richmond,05/25/14,105067.8,13400,78,0.68,877,10.53,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID117.3612,0,0,Yes,Yes,0.053888407,,,
Richmond,05/26/14,104083.29,13400,57,0.52,827,12.81,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID113.6161,0,0,Yes,Yes,0.053888407,,,
Richmond,05/27/14,44454.71,13400,25,0.18,107,12.53,In Store Credit Card Signup Discount; ID80.5689,0,0,No,No,0.053888407,,,
Richmond,05/28/14,52559.72,13400,15,0.79,142,11.72,In Store Credit Card Signup Discount; ID120.3863,0,0,No,No,0.053888407,,,
Richmond,05/29/14,49042.54,13400,26,1.09,119,12.21,In Store Credit Card Signup Discount; ID141.3467,0,0,No,No,0.053888407,,,
Richmond,05/30/14,50341.62,13400,24,1.37,149,14.37,In Store Credit Card Signup Discount; ID105.5479,0,0,No,No,0.053888407,,,
Richmond,05/31/14,54815.5,13400,25,0.98,241,9.05,In Store Credit Card Signup Discount; ID88.9216,0,0,No,No,0.053888407,,-3000.0,
Richmond,06/01/14,52823.04,13400,20,0.74,180,12.18,Promo In Store Credit Card Signup Discount; ID2.0173,0,0,No,No,0.059517753,,,0.010027552
Richmond,06/02/14,49548.2,13400,23,0.53,115,8.58,Promo In Store Credit Card Signup Discount; ID7.4773,0,0,No,No,0.059517753,,,
Richmond,06/03/14,49770.08,13400,13,0.67,138,10.12,Promo In Store Credit Card Signup Discount; ID10.0684,0,0,No,No,0.059517753,,,
Richmond,06/04/14,46978.19,13400,22,0.21,134,12.26,Promo In Store Credit Card Signup Discount; ID12.8373,0,0,No,No,0.059517753,,,
Richmond,06/05/14,48035.2,13400,24,0.62,130,11.05,Promo In Store Credit Card Signup Discount; ID6.701,0,0,No,No,0.059517753,,,
Richmond,06/06/14,51641.2,13400,32,0.4,146,12.86,Promo In Store Credit Card Signup Discount; ID11.7285,0,0,No,No,0.059517753,,,
Richmond,06/07/14,55214.49,13400,29,0.98,222,12.97,Promo In Store Credit Card Signup Discount; ID27.5129,0,0,No,No,0.059517753,,2750.0,
Richmond,06/08/14,50639.49,13400,31,1.3,184,10.39,Promo In Store Credit Card Signup Discount; ID31.2453,0,0,No,No,0.064924813,,,
Richmond,06/09/14,46272.17,13400,16,0.81,115,13.63,Promo In Store Credit Card Signup Discount; ID21.9931,0,0,No,No,0.064924813,,,
Richmond,06/10/14,47537.24,13400,13,0.74,123,13.38,Promo In Store Credit Card Signup Discount; ID41.4379,0,0,No,No,0.064924813,,,
Richmond,06/11/14,53002.45,13400,17,0.34,134,11.85,Promo In Store Credit Card Signup Discount; ID45.8971,0,0,No,No,0.064924813,,,
Richmond,06/12/14,49609.79,13400,32,0.18,123,12.01,Promo In Store Credit Card Signup Discount; ID27.8537,0,0,No,No,0.064924813,,,
Richmond,06/13/14,56346.46,13400,22,0.67,169,13.97,Promo In Store Credit Card Signup Discount; ID67.0755,0,0,No,No,0.064924813,,,
Richmond,06/14/14,59023.18,13400,25,0.97,237,12.49,Promo In Store Credit Card Signup Discount; ID69.4288,0,0,No,No,0.064924813,,-2250.0,
Lancaster,07/01/12,71906.19,18800,34,1.07,306,9.76,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID6.1339,0,0,No,No,4.71e-05,0.5,,0.02
Lancaster,07/02/12,73913.49,18800,21,0.42,274,8.47,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID8.5144,0,0,No,No,4.71e-05,,,
Lancaster,07/03/12,70039.07,18800,25,0.32,333,8.77,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID20.0807,0,0,No,No,4.71e-05,,,
Lancaster,07/04/12,73501.69,18800,29,0.87,328,9.88,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID12.3747,0,0,Yes,No,4.71e-05,,,
Lancaster,07/05/12,71556.58,18800,28,0.53,280,9.6,July In Store Credit Card Signup Discount; ID5.3119,0,0,No,No,4.71e-05,,,
Lancaster,07/06/12,79654.33,18800,43,0.44,317,11.79,July In Store Credit Card Signup Discount; ID36.6079,0,0,No,No,4.71e-05,,,
Lancaster,07/07/12,81255.53,18800,40,0.79,473,8.25,July In Store Credit Card Signup Discount; ID4.3752,0,0,No,No,4.71e-05,,750.0,
Lancaster,07/08/12,73136.44,18800,38,0.62,312,10.84,July In Store Credit Card Signup Discount; ID20.3276,0,0,No,No,0.000693728,,,
Lancaster,07/09/12,69441.55,18800,23,0.64,226,9.12,July In Store Credit Card Signup Discount; ID13.2671,0,0,No,No,0.000693728,,,
Lancaster,07/10/12,68696.64,18800,18,0.34,226,6.84,July In Store Credit Card Signup Discount; ID44.6988,0,0,No,No,0.000693728,,,
Lancaster,07/11/12,78002.12,18800,28,0.51,242,10.78,July In Store Credit Card Signup Discount; ID55.7791,0,0,No,No,0.000693728,,,
Lancaster,07/12/12,76170.37,18800,45,0.96,263,8.87,July In Store Credit Card Signup Discount; ID47.8566,0,0,No,No,0.000693728,,,
Lancaster,07/13/12,74424.36,18800,44,0.9,274,7.49,July In Store Credit Card Signup Discount; ID63.3107,0,0,No,No,0.000693728,,,
Lancaster,07/14/12,76747.36,18800,39,0.52,355,9.59,July In Store Credit Card Signup Discount; ID44.1093,0,0,No,No,0.000693728,,1250.0,
Lancaster,07/15/12,69356.57,18800,43,0.94,269,6.94,July In Store Credit Card Signup Discount; Summer Swim Mailer ID75.4052,0,0,No,No,0.001542543,,,
Lancaster,07/16/12,72484.25,18800,19,0.67,231,9.42,July In Store Credit Card Signup Discount; Summer Swim Mailer ID56.8838,0,0,No,No,0.001542543,,,
Lancaster,07/17/12,62271.8,18800,25,0.18,242,7.49,July In Store Credit Card Signup Discount; Summer Swim Mailer ID71.9272,0,0,No,No,0.001542543,,,
Lancaster,07/18/12,71039.47,18800,18,0.79,253,6.23,July In Store Credit Card Signup Discount; Summer Swim Mailer ID89.3386,0,0,No,No,0.001542543,,,
Lancaster,07/19/12,77589.62,18800,30,0.64,280,8.8,July In Store Credit Card Signup Discount; ID84.9644,0,0,No,No,0.001542543,,,
Lancaster,07/20/12,71772.67,18800,41,1.12,280,8.31,July In Store Credit Card Signup Discount; ID90.2808,0,0,No,No,0.001542543,,,
Lancaster,07/21/12,81411.31,18800,40,0.32,392,6.69,July In Store Credit Card Signup Discount; ID38.1519,0,0,No,No,0.001542543,,-3000.0,
Lancaster,07/22/12,78235.25,18800,42,0.23,285,6.01,July In Store Credit Card Signup Discount; ID145.2652,0,0,No,No,0.001841075,,,
Lancaster,07/23/12,68385.25,18800,31,0.56,237,7.88,July In Store Credit Card Signup Discount; ID153.2562,0,0,No,No,0.001841075,,,
Lancaster,07/24/12,70495.39,18800,34,0.15,237,6.68,July In Store Credit Card Signup Discount; ID112.1737,0,0,No,No,0.001841075,,,
Lancaster,07/25/12,77006.4,18800,29,0.8,263,6.1,July In Store Credit Card Signup Discount; ID129.864,0,0,No,No,0.001841075,,,
Lancaster,07/26/12,68850.75,18800,32,1.24,269,10.71,July In Store Credit Card Signup Discount; ID60.6535,0,0,No,No,0.001841075,,,
Lancaster,07/27/12,80696.98,18800,41,0.61,306,7.74,July In Store Credit Card Signup Discount; ID77.4283,0,0,No,No,0.001841075,,,
Lancaster,07/28/12,92027.56,18800,51,0.81,387,9.68,July In Store Credit Card Signup Discount; ID34.5335,0,0,No,No,0.001841075,,250.0,
Lancaster,07/29/12,74073.2,18800,37,0.52,274,9.63,July In Store Credit Card Signup Discount; ID187.4951,0,0,No,No,0.017232143,,,
Lancaster,07/30/12,80097.96,18800,19,0.75,231,5.83,July In Store Credit Card Signup Discount; ID1.1934,0,0,No,No,0.017232143,,,
Lancaster,07/31/12,68595.05,18800,21,0.46,220,7.75,July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID81.6142,0,0,No,No,0.017232143,,,
Lancaster,08/01/12,73860.33,18800,22,0.56,280,7.78,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID4.2822,0,0,No,No,0.017232143,,,0.071985582
Lancaster,08/02/12,72696.31,18800,33,0.76,285,9.55,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID4.9739,0,0,No,No,0.017232143,,,
Lancaster,08/03/12,75445.78,18800,39,0.32,296,11.34,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID23.147,0,0,No,No,0.017232143,,,
Lancaster,08/04/12,84525.44,18800,28,0.91,398,8.12,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID24.5867,0,0,No,No,0.017232143,,3500.0,
Lancaster,08/05/12,80772.4,18800,44,0.7,312,9.51,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID6.5476,0,0,No,No,0.044655973,,,
Lancaster,08/06/12,70099.98,18800,24,0.37,220,10.61,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID25.2042,0,0,No,No,0.044655973,,,
Lancaster,08/07/12,66186.16,18800,18,0.02,220,8.54,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID19.5236,0,0,No,No,0.044655973,,,
Lancaster,08/08/12,67472.42,18800,24,0.93,263,9.89,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID34.117,0,0,No,No,0.044655973,,,
Lancaster,08/09/12,68607.09,18800,36,0.61,242,8.53,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID41.7458,0,0,No,No,0.044655973,,,
Lancaster,08/10/12,74656.9,18800,48,1.16,323,13.51,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID39.9777,0,0,No,No,0.044655973,,,
Lancaster,08/11/12,87497.99,18800,31,0.78,371,11.31,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID74.7301,0,0,No,No,0.044655973,,-5000.0,
Lancaster,08/12/12,75467.18,18800,34,0.64,317,8.22,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID92.5855,0,0,No,No,0.044466096,,,
Lancaster,08/13/12,72224.95,18800,25,0.46,231,10.04,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID37.7972,0,0,No,No,0.044466096,,,
Lancaster,08/14/12,67168.82,18800,27,0.43,220,8.28,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID94.5722,0,0,No,No,0.044466096,,,
Lancaster,08/15/12,68934.77,18800,30,0.43,231,8.8,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID93.2012,0,0,No,No,0.044466096,,,
Lancaster,08/16/12,95939.77,18800,57,0.4,323,8.09,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID110.3682,0,0,No,No,0.044466096,,,
Lancaster,08/17/12,76370.98,18800,44,0.76,306,9.06,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID39.1052,0,0,No,No,0.044466096,,,
Lancaster,08/18/12,76480.85,18800,46,0.29,366,6.77,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID104.7461,0,0,No,No,0.044466096,,2000.0,
Lancaster,08/19/12,71918.55,18800,40,0.81,280,9.29,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID62.3188,0,0,No,No,0.047435984,,,
Lancaster,08/20/12,66669.24,18800,28,0.14,183,8.59,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID122.4011,0,0,No,No,0.047435984,,,
